industry_code_x,industry_code_y,dem_corr,edge_tuple,edge_tuple_rev
Imports of '76 - Aluminium and articles thereof',"Wages of ''Selecao, agenciamento e locacao de mao-de-obra' in 'All occupations''",0.109981760522,"(""Imports of '76 - Aluminium and articles thereof'"", ""Wages of ''Selecao, agenciamento e locacao de mao-de-obra' in 'All occupations''"")","(""Wages of ''Selecao, agenciamento e locacao de mao-de-obra' in 'All occupations''"", ""Imports of '76 - Aluminium and articles thereof'"")"
Imports of '76 - Aluminium and articles thereof',Exports of '83 - Metal; miscellaneous products of base metal',0.108082677351,"(""Imports of '76 - Aluminium and articles thereof'"", ""Exports of '83 - Metal; miscellaneous products of base metal'"")","(""Exports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '76 - Aluminium and articles thereof'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.434817849494,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",0.249067118797,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")","(""Exports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Exports of '40 - Rubber and articles thereof',0.205482951442,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Exports of '40 - Rubber and articles thereof'"")","(""Exports of '40 - Rubber and articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Imports of '73 - Iron or steel articles',0.184943970377,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '73 - Iron or steel articles'"")","(""Imports of '73 - Iron or steel articles'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof'",0.181229803249,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof'"")","(""Imports of '68 - Stone, plaster, cement, asbestos, mica or similar materials; articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '48 - Paper and paperboard; articles of paper pulp, of paper or paperboard'",0.176527339858,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '48 - Paper and paperboard; articles of paper pulp, of paper or paperboard'"")","(""Imports of '48 - Paper and paperboard; articles of paper pulp, of paper or paperboard'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Imports of '38 - Chemical products n.e.c.',0.17066455827,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '38 - Chemical products n.e.c.'"")","(""Imports of '38 - Chemical products n.e.c.'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Imports of '83 - Metal; miscellaneous products of base metal',0.167059599639,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '83 - Metal; miscellaneous products of base metal'"")","(""Imports of '83 - Metal; miscellaneous products of base metal'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Imports of '40 - Rubber and articles thereof',0.161583318441,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '40 - Rubber and articles thereof'"")","(""Imports of '40 - Rubber and articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Imports of '54 - Man-made filaments; strip and the like of man-made textile materials',0.151327734748,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"")","(""Imports of '54 - Man-made filaments; strip and the like of man-made textile materials'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.14865798739,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Imports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Exports of '73 - Iron or steel articles',0.13586006487,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Exports of '73 - Iron or steel articles'"")","(""Exports of '73 - Iron or steel articles'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'",0.13552356719,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"")","(""Imports of '84 - Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'",0.135473274688,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"")","(""Exports of '85 - Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'",Exports of '39 - Plastics and articles thereof',0.13309831652,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Exports of '39 - Plastics and articles thereof'"")","(""Exports of '39 - Plastics and articles thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'",0.12845566967,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"")","(""Imports of '90 - Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
"Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'","Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'",0.12701136463,"(""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"", ""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"")","(""Imports of '87 - Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof'"", ""Imports of '82 - Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal'"")"
